track_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,key,duration_ms,loudness,mode,valence
1lzr43nnXAijIGYnCT8M8H,0.606,0.313,94.759,0.0713,0.0561,0.0,0.853,0,227600.0,-4.596,1,0.654
39shmbIHICJ2Wxnk1fPSdz,0.833,0.384,113.375,0.115,0.079,0.0,0.742,2,188987.0,-6.463,1,0.816
1TfqLAPs4K3s2rJMoCokcS,0.711,0.12,125.135,0.0317,0.227,0.0,0.692,0,216933.0,-7.498,0,0.875
0WqIKmW4BTrj3eJFmnCKMv,0.758,0.0598,99.259,0.21,0.00238,0.0,0.664,2,235933.0,-6.583,0,0.701
3ZFTkvIE7kyPt6Nu3PEa7V,0.824,0.405,100.024,0.0712,0.284,0.0,0.778,10,218093.0,-5.892,0,0.756
7s25THrKz86DM225dOYwnr,0.558,0.0546,114.95,0.041,0.164,2.2e-05,0.805,0,147600.0,-5.226,1,0.965
2a1o6ZejUi8U3wzzOtCOYw,0.92,0.0494,130.012,0.239,0.0813,0.0,0.467,0,198773.0,-4.78,1,0.849
4Z1fbYp0HuxLBje4MOZcSD,0.849,0.0414,124.631,0.0452,0.641,7.74e-06,0.482,2,155227.0,-9.198,1,0.937
1OOtq8tRnDM8kG2gqUPjAj,0.867,0.197,138.858,0.0457,0.0491,7.98e-06,0.779,3,258040.0,-3.704,0,0.915
2SiXAy7TuUkycRVbbWDEpo,0.767,0.39,127.361,0.0574,0.00287,0.000513,0.532,7,210173.0,-5.509,1,0.755
2374M0fQpWi3dLnB54qaLX,0.373,0.0481,92.717,0.0323,0.257,7.95e-05,0.671,9,295893.0,-18.064,1,0.732
